0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.5998029708862305,0.540529727935791,2.379470132041206e-08,0.5530248284339905,0.5324633121490479,-0.020371088758111,0.49465352296829224,0.49143099784851074,-0.03374326974153519,0.44641321897506714,0.4819602966308594,-0.048390720039606094,0.4055395722389221,0.49155884981155396,-0.0640854686498642,0.5010250806808472,0.3933476209640503,-0.019848374649882317,0.48244258761405945,0.30892831087112427,-0.044532760977745056,0.47328439354896545,0.251217246055603,-0.06062666326761246,0.46710634231567383,0.20414307713508606,-0.07136504352092743,0.5364519357681274,0.3844258487224579,-0.02519780397415161,0.5223397612571716,0.34787166118621826,-0.06927663832902908,0.5360604524612427,0.4150834083557129,-0.08066380023956299,0.5484997034072876,0.46470099687576294,-0.07667587697505951,0.5753662586212158,0.38526296615600586,-0.03318659961223602,0.5631234049797058,0.36550694704055786,-0.07451646775007248,0.5712888240814209,0.4291187524795532,-0.06864143162965775,0.5771212577819824,0.4705991744995117,-0.0523652583360672,0.6146184802055359,0.39272433519363403,-0.04229677468538284,0.6006051301956177,0.36527764797210693,-0.0667569562792778,0.5994225144386292,0.41299399733543396,-0.05717641860246658,0.5994649529457092,0.4483190178871155,-0.04271683469414711
0.604742705821991,0.5503894090652466,-2.564506829116908e-09,0.5508766770362854,0.5354729890823364,-0.018663324415683746,0.49358004331588745,0.4916117489337921,-0.031937647610902786,0.4445153772830963,0.4812186062335968,-0.04733419418334961,0.40394026041030884,0.49608296155929565,-0.06386875361204147,0.49988511204719543,0.3922139108181,-0.01585608720779419,0.4819291830062866,0.3076822757720947,-0.03899393603205681,0.47346964478492737,0.25015789270401,-0.05423044413328171,0.4669671356678009,0.20308277010917664,-0.06487017869949341,0.5350273847579956,0.3837131857872009,-0.022307706996798515,0.5226001739501953,0.35038119554519653,-0.06610149890184402,0.5347763299942017,0.41417989134788513,-0.07783928513526917,0.5460677742958069,0.4657406508922577,-0.07429581135511398,0.5740693211555481,0.3846823573112488,-0.03155077248811722,0.5636109113693237,0.3662116229534149,-0.07222378998994827,0.5698540210723877,0.42781999707221985,-0.06730858981609344,0.574637234210968,0.47160953283309937,-0.05190553143620491,0.6144939064979553,0.39221400022506714,-0.0420193076133728,0.6024795174598694,0.36504894495010376,-0.06507574766874313,0.600223183631897,0.4110812246799469,-0.05614123493432999,0.6002772450447083,0.4472985863685608,-0.04268701374530792
0.6005437970161438,0.5476833581924438,-2.892820560873588e-08,0.5474029183387756,0.5345209836959839,-0.019196445122361183,0.49082550406455994,0.49364379048347473,-0.033614687621593475,0.4408571720123291,0.48536303639411926,-0.05039399862289429,0.3994099795818329,0.5002459287643433,-0.06832509487867355,0.49607229232788086,0.387208491563797,-0.016961650922894478,0.4782907962799072,0.3024175763130188,-0.041045766323804855,0.4698828160762787,0.24584200978279114,-0.05674678459763527,0.46351832151412964,0.19789861142635345,-0.06801412999629974,0.5316945314407349,0.3771791160106659,-0.02362821251153946,0.5195374488830566,0.35042938590049744,-0.06881387531757355,0.5300500988960266,0.41711345314979553,-0.08131328225135803,0.5403286814689636,0.465643048286438,-0.07856910675764084,0.5708586573600769,0.3773282468318939,-0.033210787922143936,0.5611750483512878,0.3652902841567993,-0.07507120072841644,0.5655317306518555,0.4292648434638977,-0.07059629261493683,0.5692484378814697,0.46990492939949036,-0.05575971677899361,0.6114017367362976,0.3841147720813751,-0.04408768191933632,0.5991681814193726,0.36598891019821167,-0.06794357299804688,0.5947400331497192,0.4138834476470947,-0.06008511781692505,0.593513548374176,0.44622302055358887,-0.04756936803460121
0.6002211570739746,0.5513036251068115,-2.218885164495532e-08,0.5456311702728271,0.535301923751831,-0.016712995246052742,0.4903453588485718,0.49282634258270264,-0.029696160927414894,0.4420195519924164,0.48361626267433167,-0.045670587569475174,0.40117934346199036,0.5022403597831726,-0.06271147727966309,0.4945283532142639,0.3920729458332062,-0.013057641685009003,0.4756859838962555,0.30526214838027954,-0.03544780984520912,0.46781495213508606,0.24746859073638916,-0.049653634428977966,0.46149367094039917,0.19957855343818665,-0.05975993350148201,0.5289438962936401,0.38348186016082764,-0.020463667809963226,0.5131406784057617,0.35276639461517334,-0.06293195486068726,0.5278770327568054,0.4140802323818207,-0.07378779351711273,0.5422237515449524,0.46132394671440125,-0.0703507661819458,0.56712806224823,0.3833673596382141,-0.030774403363466263,0.5555807948112488,0.3666650950908661,-0.06975644826889038,0.5617995262145996,0.42706912755966187,-0.06437717378139496,0.5671883821487427,0.46814897656440735,-0.04952282831072807,0.6077914237976074,0.38927119970321655,-0.04239824786782265,0.5956762433052063,0.3625335395336151,-0.063289575278759,0.591331958770752,0.40809470415115356,-0.05436592176556587,0.5896527767181396,0.4441811740398407,-0.04181065410375595
0.6012197136878967,0.5516538023948669,-1.6196011642932717e-08,0.5465999841690063,0.5354121923446655,-0.017622319981455803,0.4915309548377991,0.4933575689792633,-0.03122219443321228,0.44300955533981323,0.48265114426612854,-0.04764559864997864,0.40279048681259155,0.5005523562431335,-0.06491827219724655,0.4949074983596802,0.3912312388420105,-0.013540036045014858,0.4760535955429077,0.30441397428512573,-0.03629029542207718,0.46807271242141724,0.2470695823431015,-0.0508107915520668,0.46217986941337585,0.2000640332698822,-0.06102655455470085,0.5296844244003296,0.3831149935722351,-0.0207411777228117,0.5141139626502991,0.35126861929893494,-0.0639420673251152,0.5285450220108032,0.4120846688747406,-0.0750836431980133,0.5431041717529297,0.4595479667186737,-0.0715903788805008,0.5677371621131897,0.3833879828453064,-0.03094783052802086,0.5565733909606934,0.36725449562072754,-0.0703076422214508,0.5627745389938354,0.427181601524353,-0.06504593789577484,0.5683439373970032,0.4680434763431549,-0.050138745456933975,0.6084129810333252,0.38927513360977173,-0.042565952986478806,0.5960298776626587,0.36405691504478455,-0.06331130117177963,0.5918957591056824,0.4092544615268707,-0.05431080237030983,0.5904620885848999,0.44457459449768066,-0.04166773706674576
0.5996113419532776,0.5493446588516235,-2.4706666934548593e-08,0.543745756149292,0.5337539911270142,-0.017924947664141655,0.48672282695770264,0.4944615662097931,-0.0316363200545311,0.43658047914505005,0.4869149923324585,-0.0480930469930172,0.3960544764995575,0.5040628910064697,-0.0656910166144371,0.49232789874076843,0.39251479506492615,-0.013937891460955143,0.4734012484550476,0.3074583411216736,-0.03763314336538315,0.4654946029186249,0.24922646582126617,-0.05301985889673233,0.4594631791114807,0.20134875178337097,-0.06356631964445114,0.5270187854766846,0.38182055950164795,-0.02071341499686241,0.513066828250885,0.35206374526023865,-0.0656517967581749,0.5242346525192261,0.4149280786514282,-0.07824768871068954,0.5349594354629517,0.46375173330307007,-0.07507041841745377,0.564545750617981,0.3797228932380676,-0.03042721375823021,0.5547841191291809,0.36694931983947754,-0.07130879163742065,0.5610194206237793,0.4284054636955261,-0.06728135049343109,0.565730094909668,0.4695495069026947,-0.05232112854719162,0.6041926145553589,0.3832116425037384,-0.04140700399875641,0.5916049480438232,0.36591941118240356,-0.06280517578125,0.5893810391426086,0.41035521030426025,-0.05444040894508362,0.5899068713188171,0.44151076674461365,-0.041636642068624496
0.5956689119338989,0.5494421124458313,-3.9845176047492714e-08,0.5426542162895203,0.5332912802696228,-0.018958680331707,0.4878634214401245,0.4937746226787567,-0.033228904008865356,0.4393634498119354,0.4868493676185608,-0.050049249082803726,0.3994297981262207,0.5048775672912598,-0.06804122030735016,0.4910637140274048,0.3912424147129059,-0.014766584150493145,0.47269585728645325,0.3079875707626343,-0.038881029933691025,0.4654260277748108,0.2521888017654419,-0.05460483580827713,0.46003973484039307,0.20556415617465973,-0.06554459035396576,0.5260205864906311,0.3813748061656952,-0.021378936246037483,0.5132253170013428,0.3554898500442505,-0.06655019521713257,0.5237349271774292,0.4217647612094879,-0.07902386784553528,0.5341207385063171,0.4686547815799713,-0.0760861411690712,0.5641002058982849,0.3816048204898834,-0.031111527234315872,0.5540549755096436,0.3691580891609192,-0.07286988198757172,0.5578928589820862,0.4328134059906006,-0.06880362331867218,0.5617508292198181,0.47198885679244995,-0.054011162370443344,0.6039978861808777,0.3881436884403229,-0.042128775268793106,0.5916767120361328,0.37038636207580566,-0.0651669055223465,0.5878922939300537,0.4174918532371521,-0.05719638988375664,0.5877041220664978,0.4481656551361084,-0.04463176056742668
0.5961037278175354,0.5484759211540222,-4.1616825541268554e-08,0.5426518321037292,0.5332071185112,-0.01820269599556923,0.48739492893218994,0.4941061735153198,-0.03218085318803787,0.4390374422073364,0.48717576265335083,-0.04878797382116318,0.39928188920021057,0.5041218996047974,-0.06658028066158295,0.4916670620441437,0.3916624188423157,-0.01450437493622303,0.473209947347641,0.30852770805358887,-0.038156770169734955,0.46586933732032776,0.2522677779197693,-0.05369557440280914,0.46053528785705566,0.20561280846595764,-0.06460385769605637,0.5263085961341858,0.38229793310165405,-0.021388966590166092,0.513352632522583,0.35615482926368713,-0.06623803079128265,0.5237647891044617,0.42140525579452515,-0.07879473268985748,0.5341727137565613,0.46901988983154297,-0.07596658170223236,0.5643324851989746,0.38256800174713135,-0.03127823397517204,0.5540892481803894,0.36958083510398865,-0.07252051681280136,0.5583276152610779,0.43219324946403503,-0.06868258863687515,0.5625550746917725,0.4719049036502838,-0.054154232144355774,0.6043311953544617,0.3889431059360504,-0.04241003841161728,0.5915067195892334,0.3701411485671997,-0.06524170190095901,0.5878720283508301,0.4163973927497864,-0.05755312368273735,0.5880268216133118,0.4474072754383087,-0.04525282233953476
0.5973036885261536,0.5532904863357544,-4.47167849415564e-08,0.5433482527732849,0.5378064513206482,-0.01657070964574814,0.48805078864097595,0.5004008412361145,-0.03016783855855465,0.4415105879306793,0.49366432428359985,-0.046709779649972916,0.4028841555118561,0.5060302019119263,-0.06446339190006256,0.49400240182876587,0.3953922688961029,-0.014456812292337418,0.47672146558761597,0.31228646636009216,-0.03798810765147209,0.4704601764678955,0.2560794949531555,-0.05370017886161804,0.4655988812446594,0.2100866138935089,-0.06459536403417587,0.5291391611099243,0.3876510262489319,-0.021987279877066612,0.5142785310745239,0.36094170808792114,-0.06520844995975494,0.5248163342475891,0.4228927791118622,-0.07752726972103119,0.5362921953201294,0.47110292315483093,-0.0752422884106636,0.5673434138298035,0.38903674483299255,-0.03230800852179527,0.5552147030830383,0.37697380781173706,-0.0730791687965393,0.5605390071868896,0.43849441409111023,-0.06915360689163208,0.5661982893943787,0.47995853424072266,-0.05481455847620964,0.6074617505073547,0.3964759111404419,-0.04366990178823471,0.5922566652297974,0.37553343176841736,-0.06697627902030945,0.5886000990867615,0.42298683524131775,-0.05902906507253647,0.5889170169830322,0.4586697220802307,-0.046487126499414444
0.5963778495788574,0.5591735243797302,-1.0944275175006624e-07,0.5438974499702454,0.550929069519043,-0.017806995660066605,0.48514503240585327,0.5125535726547241,-0.03093237802386284,0.43899407982826233,0.4954773783683777,-0.04652111977338791,0.400245726108551,0.49834537506103516,-0.06305983662605286,0.4963895380496979,0.39918532967567444,-0.017262455075979233,0.4783487021923065,0.3172450065612793,-0.04115072637796402,0.4719921350479126,0.26346373558044434,-0.05633320286870003,0.46721187233924866,0.21799330413341522,-0.0671471431851387,0.5310859084129333,0.39003369212150574,-0.02387367933988571,0.519108772277832,0.36882251501083374,-0.06606520712375641,0.531681478023529,0.43409430980682373,-0.0761479064822197,0.542156994342804,0.473484069108963,-0.07334931939840317,0.5687000751495361,0.39134466648101807,-0.033495839685201645,0.5580544471740723,0.38182318210601807,-0.07397691160440445,0.5637475252151489,0.44517701864242554,-0.06816011667251587,0.5685524940490723,0.4788679778575897,-0.053654756397008896,0.607633650302887,0.399142324924469,-0.04437107965350151,0.594267725944519,0.380896657705307,-0.0681745857000351,0.5909756422042847,0.4288775622844696,-0.060056980699300766,0.5911417603492737,0.4579063951969147,-0.04787427932024002
